#----------------------------------------------------------------------------------------------
  81                              |int: no_model_lines;
#----------------------------------------------------------------------------------------------
#    no  depth[km]   rho[g/cm^3]    lama[GPa]      muM[GPa]      muK[GPa] etaM[Pa*s] etaK[Pa*s]
#----------------------------------------------------------------------------------------------
   149   5571.0000     12.949120   1278.100000    167.600000    167.600000  0.10E+20  0.10E+20
   150   5671.0000     12.981780   1285.100000    169.600000    169.600000  0.10E+20  0.10E+20
   151   5671.0000     12.981780   1285.100000    169.600000    169.600000  0.10E+20  0.10E+20
   152   5771.0000     13.010090   1291.100000    171.300000    171.300000  0.10E+20  0.10E+20
   153   5771.0000     13.010090   1291.100000    171.300000    171.300000  0.10E+20  0.10E+20
   154   5871.0000     13.034040   1296.200000    172.700000    172.700000  0.10E+20  0.10E+20
   155   5871.0000     13.034040   1296.200000    172.700000    172.700000  0.10E+20  0.10E+20
   156   5971.0000     13.053640   1300.500000    173.900000    173.900000  0.10E+20  0.10E+20
   157   5971.0000     13.053640   1300.500000    173.900000    173.900000  0.10E+20  0.10E+20
   158   6071.0000     13.068880   1303.700000    174.900000    174.900000  0.10E+20  0.10E+20
   159   6071.0000     13.068880   1303.700000    174.900000    174.900000  0.10E+20  0.10E+20
   160   6171.0000     13.079770   1306.100000    175.500000    175.500000  0.10E+20  0.10E+20
   161   6171.0000     13.079770   1306.100000    175.500000    175.500000  0.10E+20  0.10E+20
   162   6271.0000     13.086300   1307.500000    175.900000    175.900000  0.10E+20  0.10E+20
#=================================end of earth model===========================================
